text_id,product,sentiment,source,date_utc,response_id,extraction_error
lj2jf48,gummies,positive,comment,2024-08-20 17:11:41+00:00,chatcmpl-DXzjLEDsd2cEqUv01EWtsFiICc2a4,
lj2jf48,oil,negative,comment,2024-08-20 17:11:41+00:00,chatcmpl-DXzjLEDsd2cEqUv01EWtsFiICc2a4,
lj2jf48,topical,negative,comment,2024-08-20 17:11:41+00:00,chatcmpl-DXzjLEDsd2cEqUv01EWtsFiICc2a4,
lj2jf48,oil,positive,comment,2024-08-20 17:11:41+00:00,chatcmpl-DXzjLEDsd2cEqUv01EWtsFiICc2a4,
lgg41xs,,,comment,2024-08-04 13:11:15+00:00,chatcmpl-DXzjNejCXclh2XMmnTRQB6P8Xd5YB,
lh7vo0n,,,comment,2024-08-09 03:07:41+00:00,chatcmpl-DXzjNtI5VSMFDN6SNDpeNxKBgBv8y,
li35rhp,vape,positive,comment,2024-08-14 15:29:46+00:00,chatcmpl-DXzjOB68q7d0JU1uxeXdXwY0ASxSp,
lgiigux,oil,negative,comment,2024-08-04 21:35:10+00:00,chatcmpl-DXzjPmYk49nTzyDS2yDOVXsJSn5zT,
lhbzji2,vape,positive,comment,2024-08-09 20:22:35+00:00,chatcmpl-DXzjQil3zEd2TA02ra30RC6QHXhbc,
lhbzji2,gummies,positive,comment,2024-08-09 20:22:35+00:00,chatcmpl-DXzjQil3zEd2TA02ra30RC6QHXhbc,
lhbzji2,flower,positive,comment,2024-08-09 20:22:35+00:00,chatcmpl-DXzjQil3zEd2TA02ra30RC6QHXhbc,
lhbzji2,vape,negative,comment,2024-08-09 20:22:35+00:00,chatcmpl-DXzjQil3zEd2TA02ra30RC6QHXhbc,
lg5gkgx,,,comment,2024-08-02 15:11:36+00:00,chatcmpl-DXzjRILCZ6TKCKy906sSXyLl3OhpJ,
lgnzrzn,,,comment,2024-08-05 20:40:13+00:00,chatcmpl-DXzjS8Zb3KGHD1Rtz5yl1dvQYL7pS,
lj2sa17,,,comment,2024-08-20 17:57:06+00:00,chatcmpl-DXzjTQoCKG93Rcs4EAodjocVPLtAG,
limo28u,flower,negative,comment,2024-08-17 22:11:29+00:00,chatcmpl-DXzjTT0rjY727shABjV0DgGMqAGhD,
limo28u,gummies,neutral,comment,2024-08-17 22:11:29+00:00,chatcmpl-DXzjTT0rjY727shABjV0DgGMqAGhD,
lg799nf,oil,positive,comment,2024-08-02 20:56:14+00:00,chatcmpl-DXzjVU3H3hmLxjJQtQdLufOv3TbsX,
lgumm2k,,,comment,2024-08-06 22:51:33+00:00,chatcmpl-DXzjVW4DOdX6QXM0VzCWebk5LCYd3,
lfzi2by,,,comment,2024-08-01 15:06:39+00:00,chatcmpl-DXzjWW6p1YaFkrooYcjZlSD5DM5iH,
li34d8p,,,comment,2024-08-14 15:22:22+00:00,chatcmpl-DXzjXQlLPuuTogeiybqJqXhdiNGw1,
lj7ssj9,gummies,positive,comment,2024-08-21 14:38:00+00:00,chatcmpl-DXzjYcjIJhDj3rhEckZoJhSCdkP84,
lj7ssj9,flower,positive,comment,2024-08-21 14:38:00+00:00,chatcmpl-DXzjYcjIJhDj3rhEckZoJhSCdkP84,
lgj3swl,vape,negative,comment,2024-08-04 23:49:26+00:00,chatcmpl-DXzjZLsAho8GvybLK25U5UxGSJOyl,
li4r16m,gummies,positive,comment,2024-08-14 20:31:06+00:00,chatcmpl-DXzjaVsSVEVO5m8uaHOmImeQeVQYE,
lgf89g3,flower,positive,comment,2024-08-04 07:52:07+00:00,chatcmpl-DXzjboBHG2Q0huJC1OnLKQeRjalzf,
lgf89g3,vape,neutral,comment,2024-08-04 07:52:07+00:00,chatcmpl-DXzjboBHG2Q0huJC1OnLKQeRjalzf,
lglgts0,vape,negative,comment,2024-08-05 12:12:06+00:00,chatcmpl-DXzjcYy1DU5d5JaY486POzdU6bZso,
lglgts0,flower,positive,comment,2024-08-05 12:12:06+00:00,chatcmpl-DXzjcYy1DU5d5JaY486POzdU6bZso,
lg72tsl,,,comment,2024-08-02 20:21:00+00:00,chatcmpl-DXzjdMaisat0gqPZSnwJcXZkkEblM,
lg8m018,gummies,positive,comment,2024-08-03 02:02:41+00:00,chatcmpl-DXzjeYFeaqDD5gYbOwVpar0r3BjEs,
lg8m018,flower,negative,comment,2024-08-03 02:02:41+00:00,chatcmpl-DXzjeYFeaqDD5gYbOwVpar0r3BjEs,
lfxj021,vape,negative,comment,2024-08-01 04:59:54+00:00,chatcmpl-DXzjfq8LJimBFyaTJVxVTdv9I27Ed,
lgfudr4,flower,positive,comment,2024-08-04 11:53:29+00:00,chatcmpl-DXzjgFr7NffCgIXyA1swPHYEFlk7b,
lfwzmlm,,,comment,2024-08-01 02:28:34+00:00,chatcmpl-DXzjgymCvabMIbSytpyc1phGNFiUN,
lgopql9,gummies,positive,comment,2024-08-05 23:06:02+00:00,chatcmpl-DXzjh6cN7k0pEDIaBNWPTewCko8j8,
lfxvvfb,oil,positive,comment,2024-08-01 07:10:59+00:00,chatcmpl-DXzjhbjOyBlL09wKGCie105J4Hb0O,
lgc0jqv,,,comment,2024-08-03 18:10:28+00:00,chatcmpl-DXzjivdj1mhSrcfmjH8r0j4Qk08FH,
lhx1msl,,,comment,2024-08-13 14:47:44+00:00,chatcmpl-DXzjjUTAxdhTLeDuqV6RSfpU1W8I1,
ljtwqzt,,,comment,2024-08-25 08:36:18+00:00,chatcmpl-DXzjjxy41GW44rQuDQVjAPbPjozgx,
lfz7ow9,,,comment,2024-08-01 14:09:06+00:00,chatcmpl-DXzjkG4KoeD2BWHsHGyRk6A9OTcRs,
lgk1bjn,,,comment,2024-08-05 03:43:54+00:00,chatcmpl-DXzjl8WZUSCkuehaRtWUquFHVbnP1,
lfzca9z,vape,negative,comment,2024-08-01 14:35:10+00:00,chatcmpl-DXzjmHDUwTIcKj6rKMtXs6g8iOCfC,
lfzca9z,flower,positive,comment,2024-08-01 14:35:10+00:00,chatcmpl-DXzjmHDUwTIcKj6rKMtXs6g8iOCfC,
lg1ujcn,gummies,negative,comment,2024-08-01 22:34:19+00:00,chatcmpl-DXzjnueniR3rEn98ONPn35rDHI2bR,
lg1ujcn,oil,negative,comment,2024-08-01 22:34:19+00:00,chatcmpl-DXzjnueniR3rEn98ONPn35rDHI2bR,
lhyyr0d,gummies,neutral,comment,2024-08-13 20:57:26+00:00,chatcmpl-DXzjorHZkn0bqR4RLRBTIgeVmXuUk,
lgw89me,oil,neutral,comment,2024-08-07 05:20:44+00:00,chatcmpl-DXzjpzQlr8QWmqQg1QUhQDkXcpd6Y,
li0l6qn,vape,positive,comment,2024-08-14 03:05:35+00:00,chatcmpl-DXzjqS2qydRXNrDPPVdK1Jbvzl6vF,
li0l6qn,flower,negative,comment,2024-08-14 03:05:35+00:00,chatcmpl-DXzjqS2qydRXNrDPPVdK1Jbvzl6vF,
lg3de1f,,,comment,2024-08-02 04:45:42+00:00,chatcmpl-DXzjrsJ26A6mysM1ZF8noIJ6Nwd1j,
lgl8y5w,flower,negative,comment,2024-08-05 11:07:58+00:00,chatcmpl-DXzjsLFWTFg8DqXMVs8yB1oOauwgV,
lgjuvrq,gummies,positive,comment,2024-08-05 02:54:59+00:00,chatcmpl-DXzjsZ3Q1SszN0umzcRyp8v8iNded,
lgjuvrq,flower,positive,comment,2024-08-05 02:54:59+00:00,chatcmpl-DXzjsZ3Q1SszN0umzcRyp8v8iNded,
lg6x8fn,,,comment,2024-08-02 19:50:47+00:00,chatcmpl-DXzjtuM5iIhGY1BR9pBxkCuAFBJXi,
lhwys9m,,,comment,2024-08-13 14:32:14+00:00,chatcmpl-DXzjvnuedHq45PrvJ2oKkGaJSaXRQ,
lgae5vu,,,comment,2024-08-03 12:10:10+00:00,chatcmpl-DXzjvAi8KnB9aBomENhYkyZ5zbdsK,
lfxf7by,,,comment,2024-08-01 04:26:27+00:00,chatcmpl-DXzjxrlcekStuxDUW4hhCoWiTX0o7,
liw6c1m,oil,positive,comment,2024-08-19 16:12:30+00:00,chatcmpl-DXzjy3z915BZmJ40cZBkOxxjP0gDM,
lgahmr3,,,comment,2024-08-03 12:38:04+00:00,chatcmpl-DXzjzXqje7RbnxEb812Ej4RtLfmPj,
lgc71iv,,,comment,2024-08-03 18:47:53+00:00,chatcmpl-DXzk0iBByZtNJ0UWSpmeUg62GXcg8,
lgm4gxo,,,comment,2024-08-05 14:41:57+00:00,chatcmpl-DXzk1IQxPYNt9ivXZqxQawo9HtN0L,
lgzfvvn,,,comment,2024-08-07 18:56:37+00:00,chatcmpl-DXzk1Qy1hJxwR4AgQqntCGzXcctJf,
lg3nual,gummies,positive,comment,2024-08-02 06:24:58+00:00,chatcmpl-DXzk2FLSrdHGMaz34mWD4pTvhcIaB,
lg3nual,vape,positive,comment,2024-08-02 06:24:58+00:00,chatcmpl-DXzk2FLSrdHGMaz34mWD4pTvhcIaB,
lgfr4vq,gummies,positive,comment,2024-08-04 11:23:27+00:00,chatcmpl-DXzk4UXI7XMyeQG0aneMADMyq9I2o,
lgfr4vq,flower,positive,comment,2024-08-04 11:23:27+00:00,chatcmpl-DXzk4UXI7XMyeQG0aneMADMyq9I2o,
lgfr4vq,oil,positive,comment,2024-08-04 11:23:27+00:00,chatcmpl-DXzk4UXI7XMyeQG0aneMADMyq9I2o,
lgdzo96,oil,positive,comment,2024-08-04 01:27:26+00:00,chatcmpl-DXzk6ftc6LcOodVjDFOOV80mUs1bt,
lgdzo96,flower,positive,comment,2024-08-04 01:27:26+00:00,chatcmpl-DXzk6ftc6LcOodVjDFOOV80mUs1bt,
lgdzo96,vape,positive,comment,2024-08-04 01:27:26+00:00,chatcmpl-DXzk6ftc6LcOodVjDFOOV80mUs1bt,
lg73iyh,oil,neutral,comment,2024-08-02 20:24:50+00:00,chatcmpl-DXzk7s1oFGzHRTO5OuN2wH9s7bcVu,
lg73iyh,gummies,neutral,comment,2024-08-02 20:24:50+00:00,chatcmpl-DXzk7s1oFGzHRTO5OuN2wH9s7bcVu,
lhr9rn4,,,comment,2024-08-12 15:20:43+00:00,chatcmpl-DXzk7jedwgZhpoJyIYxjg3fywIs4M,
lho1aig,flower,positive,comment,2024-08-11 23:45:09+00:00,chatcmpl-DXzk8nSMMfvTbQRb54YX8tMmLTIqx,
lho1aig,vape,negative,comment,2024-08-11 23:45:09+00:00,chatcmpl-DXzk8nSMMfvTbQRb54YX8tMmLTIqx,
lg22fuc,,,comment,2024-08-01 23:22:28+00:00,chatcmpl-DXzk9ZmJlWrpuHwyUla87OOmyz1aD,
lgb5hoe,vape,positive,comment,2024-08-03 15:13:34+00:00,chatcmpl-DXzkALicBjyYkG92OuvIWwGAVApk9,
lgb5hoe,flower,positive,comment,2024-08-03 15:13:34+00:00,chatcmpl-DXzkALicBjyYkG92OuvIWwGAVApk9,
lgmsoyv,flower,negative,comment,2024-08-05 16:52:45+00:00,chatcmpl-DXzkBuoa87wEnVl4QLq0Rt9J9WosJ,
lgeli41,,,comment,2024-08-04 04:08:11+00:00,chatcmpl-DXzkC3WjjPLUKLSYYScJ8k7zm9M3s,
lggsyka,vape,negative,comment,2024-08-04 15:45:59+00:00,chatcmpl-DXzkCOd1Z19IgKIS6qQyyq4GquqZ0,
lg0rij5,,,comment,2024-08-01 19:04:15+00:00,chatcmpl-DXzkDCtCc5FEzbZCCgyNbHxUN23L9,
lj50z34,oil,positive,comment,2024-08-21 01:21:49+00:00,chatcmpl-DXzkENaE7oy3WhIe7zJL1QKaIKxdw,
lhsg2si,vape,negative,comment,2024-08-12 19:01:28+00:00,chatcmpl-DXzkF4pyBIBtOGxcf78DQrNDXywTD,
lg0xuan,gummies,positive,comment,2024-08-01 19:38:03+00:00,chatcmpl-DXzkGT1J0aSPMQxAn1v2FV9oDE8x8,
lg0xuan,oil,positive,comment,2024-08-01 19:38:03+00:00,chatcmpl-DXzkGT1J0aSPMQxAn1v2FV9oDE8x8,
lg0xuan,vape,neutral,comment,2024-08-01 19:38:03+00:00,chatcmpl-DXzkGT1J0aSPMQxAn1v2FV9oDE8x8,
lg0xuan,flower,negative,comment,2024-08-01 19:38:03+00:00,chatcmpl-DXzkGT1J0aSPMQxAn1v2FV9oDE8x8,
lg0unk8,oil,neutral,comment,2024-08-01 19:21:03+00:00,chatcmpl-DXzkH3EV28DQ3q2AWuFkweKT7u7ux,
lgz1cq0,vape,negative,comment,2024-08-07 17:43:03+00:00,chatcmpl-DXzkJPJeRqht98grviAsmhQD4DEQv,
lgz1cq0,oil,positive,comment,2024-08-07 17:43:03+00:00,chatcmpl-DXzkJPJeRqht98grviAsmhQD4DEQv,
lh3ooi5,gummies,neutral,comment,2024-08-08 13:10:13+00:00,chatcmpl-DXzkJw73jq9OV39fZrz3aRPeifOCX,
li8d7gd,,,comment,2024-08-15 12:51:05+00:00,chatcmpl-DXzkKt8h6NdMkBydOrIomJ7RSzh29,
lhxj294,flower,positive,comment,2024-08-13 16:18:52+00:00,chatcmpl-DXzkLHYjeT8KHKV7gJxyxI7rSKmej,
lhxj294,vape,negative,comment,2024-08-13 16:18:52+00:00,chatcmpl-DXzkLHYjeT8KHKV7gJxyxI7rSKmej,
lj3v1sm,,,comment,2024-08-20 21:17:34+00:00,chatcmpl-DXzkMcWCbwDBahLda5hEae7nFvRcD,
lgqmkip,,,comment,2024-08-06 07:55:04+00:00,chatcmpl-DXzkMb6iVPCS3dNt0vseEnc6hwGv9,
lghu7fv,,,comment,2024-08-04 19:15:43+00:00,chatcmpl-DXzkNXKrD6UhFtFoZiBK2flXhYgNw,
lk8npbn,,,comment,2024-08-27 21:21:24+00:00,chatcmpl-DXzkNnhYY637fdRhabGCjY4aL7IF3,
lhc8v85,topical,positive,comment,2024-08-09 21:12:52+00:00,chatcmpl-DXzkO7z6KN681XDIyhcY7Tn0mpcDx,
lgcoud7,vape,negative,comment,2024-08-03 20:31:41+00:00,chatcmpl-DXzkPWrHeCsWxtKzsrsafFylFXe9I,
lgcoud7,flower,neutral,comment,2024-08-03 20:31:41+00:00,chatcmpl-DXzkPWrHeCsWxtKzsrsafFylFXe9I,
lgdfish,,,comment,2024-08-03 23:15:00+00:00,chatcmpl-DXzkQO7CjQ9rVfxJFQfnFuYPdLRRZ,
lg5ewsi,,,comment,2024-08-02 15:02:29+00:00,chatcmpl-DXzkRGzIjZg6lhZTm3CSOCfVcnwGp,
lhxys7h,vape,positive,comment,2024-08-13 17:41:11+00:00,chatcmpl-DXzkSXnXY5PbdhDqNhAVrb8hN0Sox,
lhxys7h,flower,negative,comment,2024-08-13 17:41:11+00:00,chatcmpl-DXzkSXnXY5PbdhDqNhAVrb8hN0Sox,
lfzc9zb,,,comment,2024-08-01 14:35:08+00:00,chatcmpl-DXzkTiV88jkbZ4vocZ8JmjEyOJw0u,
lfxiz9j,vape,positive,comment,2024-08-01 04:59:42+00:00,chatcmpl-DXzkTwtMR7GnxqLWsteWGAiD7d8KT,
lfziw8o,,,comment,2024-08-01 15:11:09+00:00,chatcmpl-DXzkUXdMZvIH35boqmeIJ0RpPpm1t,
lg87ebf,flower,negative,comment,2024-08-03 00:24:38+00:00,chatcmpl-DXzkVGX0s0K1QkGy9eM1BZBgu9emc,
lgcvtae,,,comment,2024-08-03 21:12:46+00:00,chatcmpl-DXzkV7q7eAssA9FudGPX0NwXARgqG,
lghcl04,flower,negative,comment,2024-08-04 17:36:55+00:00,chatcmpl-DXzkWOG3JryUqzrucjhl2tpPVAHKm,
lghcl04,gummies,negative,comment,2024-08-04 17:36:55+00:00,chatcmpl-DXzkWOG3JryUqzrucjhl2tpPVAHKm,
lghcl04,vape,positive,comment,2024-08-04 17:36:55+00:00,chatcmpl-DXzkWOG3JryUqzrucjhl2tpPVAHKm,
lghcl04,oil,negative,comment,2024-08-04 17:36:55+00:00,chatcmpl-DXzkWOG3JryUqzrucjhl2tpPVAHKm,
lfycsmo,,,comment,2024-08-01 10:21:06+00:00,chatcmpl-DXzkXlWe3oY80ZIOk9cBMRmWAGS5T,
lfztz4x,,,comment,2024-08-01 16:09:53+00:00,chatcmpl-DXzkYVi0sbcSoQcdc8qDijvzlWGd8,
lgcdaw6,,,comment,2024-08-03 19:24:34+00:00,chatcmpl-DXzkaBfV8K6ND3BPwAfO6D0aiioNL,
lhonnmh,topical,neutral,comment,2024-08-12 02:13:19+00:00,chatcmpl-DXzka5T8cuoBFyB1sBRmuLYspcyt1,
lhonnmh,oil,positive,comment,2024-08-12 02:13:19+00:00,chatcmpl-DXzka5T8cuoBFyB1sBRmuLYspcyt1,
lhonnmh,gummies,positive,comment,2024-08-12 02:13:19+00:00,chatcmpl-DXzka5T8cuoBFyB1sBRmuLYspcyt1,
lhlksfu,,,comment,2024-08-11 15:15:12+00:00,chatcmpl-DXzkcS5AM9iKnbj4LEnqqKxXYFfO5,
lfydrjq,,,comment,2024-08-01 10:30:39+00:00,chatcmpl-DXzkcHYanMueTPLRM21oYr9UylwaM,
lfxuf5m,,,comment,2024-08-01 06:55:13+00:00,chatcmpl-DXzkdouZ13i6qSdeokHG1bDNZnVur,
lggol47,,,comment,2024-08-04 15:21:02+00:00,chatcmpl-DXzkeWiMzaO5aCq9qVrwUHfLaaM4p,
lg8yu0a,,,comment,2024-08-03 03:36:52+00:00,chatcmpl-DXzkf0s7wv39vjJAljuZPm36tOmqU,
lgdv9hw,,,comment,2024-08-04 00:57:16+00:00,chatcmpl-DXzkfQCZOtRl1UxHwlpNssEvhOY6k,
lg76fks,flower,positive,comment,2024-08-02 20:40:43+00:00,chatcmpl-DXzkg353ZFs6rt1A9oFgN4RJC9WUz,
lg1vvmm,,,comment,2024-08-01 22:42:26+00:00,chatcmpl-DXzkhAr5K9BmmlJh0g1qsh7AGzlyU,
ljestc9,gummies,negative,comment,2024-08-22 17:33:15+00:00,chatcmpl-DXzkhVNtVftlT6T5pXjwW4cyXEFiY,
ljestc9,oil,negative,comment,2024-08-22 17:33:15+00:00,chatcmpl-DXzkhVNtVftlT6T5pXjwW4cyXEFiY,
ljestc9,flower,positive,comment,2024-08-22 17:33:15+00:00,chatcmpl-DXzkhVNtVftlT6T5pXjwW4cyXEFiY,
ljestc9,vape,positive,comment,2024-08-22 17:33:15+00:00,chatcmpl-DXzkhVNtVftlT6T5pXjwW4cyXEFiY,
lhxtzsh,gummies,positive,comment,2024-08-13 17:16:29+00:00,chatcmpl-DXzkjEH0uSzfJ68FW2ctLD9wUQNnc,
lg1kfb2,flower,positive,comment,2024-08-01 21:35:37+00:00,chatcmpl-DXzkkF3zQmwyutwhJla4BQAZXOwwO,
lh3ob2j,gummies,negative,comment,2024-08-08 13:07:51+00:00,chatcmpl-DXzklkelXFnaLr1X7QWeToFjoqkjD,
lhg7vve,,,comment,2024-08-10 15:41:15+00:00,chatcmpl-DXzkmlLHSzuza6TyvYYdjv6zoP2b1,
ljq88s9,flower,positive,comment,2024-08-24 16:52:27+00:00,chatcmpl-DXzkmb1fLZNpXIAgsssSZmBVGIaTV,
ljq88s9,gummies,neutral,comment,2024-08-24 16:52:27+00:00,chatcmpl-DXzkmb1fLZNpXIAgsssSZmBVGIaTV,
ljq88s9,oil,positive,comment,2024-08-24 16:52:27+00:00,chatcmpl-DXzkmb1fLZNpXIAgsssSZmBVGIaTV,
lgvee0m,oil,positive,comment,2024-08-07 01:40:58+00:00,chatcmpl-DXzkncJcjxJynujhO52cMTfHzkl5w,
lgmgcdn,flower,positive,comment,2024-08-05 15:46:39+00:00,chatcmpl-DXzkoS2o65zEjE7MWuqAN5aN9byyo,
lgib1aw,,,comment,2024-08-04 20:51:39+00:00,chatcmpl-DXzkpMJbjoiyDGHEU13jwhJJu3E8u,
lg3fhxa,,,comment,2024-08-02 05:04:11+00:00,chatcmpl-DXzkpU3Ctd0Qv9AjxC8jelZNTYqRJ,
lgj4tj9,oil,positive,comment,2024-08-04 23:56:07+00:00,chatcmpl-DXzkqO9Ff4zkYgOYGhLwSzgxVIBxr,
lgj4tj9,vape,neutral,comment,2024-08-04 23:56:07+00:00,chatcmpl-DXzkqO9Ff4zkYgOYGhLwSzgxVIBxr,
lgj4tj9,gummies,positive,comment,2024-08-04 23:56:07+00:00,chatcmpl-DXzkqO9Ff4zkYgOYGhLwSzgxVIBxr,
lg095j0,,,comment,2024-08-01 17:29:04+00:00,chatcmpl-DXzkrPt7QlBrJg99zYgVT8bnicDGk,
lg680nw,,,comment,2024-08-02 17:36:10+00:00,chatcmpl-DXzksCxCf4R2gaiuNvo9WcAEdoRLT,
lgcd6oc,,,comment,2024-08-03 19:23:52+00:00,chatcmpl-DXzktalSg97L15usENpuYyBAX8Btb,
li9cchd,,,comment,2024-08-15 16:07:01+00:00,chatcmpl-DXzktHNqoHsC84EnbQYbY7BuqJjQI,
lhz9rnw,,,comment,2024-08-13 22:08:32+00:00,chatcmpl-DXzkuDPr8PhVVQWpqSSe8xmtCPb6N,
lihpjms,,,comment,2024-08-17 00:08:09+00:00,chatcmpl-DXzku7VA5vk4HFCQ6ezLRBPEj6HxI,
lh74813,gummies,negative,comment,2024-08-09 00:08:56+00:00,chatcmpl-DXzkv6UwLmujvdcMyEJJVxmkZZ1vg,
lh74813,vape,negative,comment,2024-08-09 00:08:56+00:00,chatcmpl-DXzkv6UwLmujvdcMyEJJVxmkZZ1vg,
lgyam0i,,,comment,2024-08-07 15:26:58+00:00,chatcmpl-DXzkyfAQyGat5NoehsAC0CwMmpnIt,
lgml786,vape,positive,comment,2024-08-05 16:12:40+00:00,chatcmpl-DXzkzS9KwsfoIYOyd9jbVzuHGGdZO,
lg8btkx,oil,negative,comment,2024-08-03 00:53:40+00:00,chatcmpl-DXzkz6tVwD9ECSTomBeOqlZBhjOlZ,
lg8btkx,vape,negative,comment,2024-08-03 00:53:40+00:00,chatcmpl-DXzkz6tVwD9ECSTomBeOqlZBhjOlZ,
li7lvza,topical,positive,comment,2024-08-15 08:54:01+00:00,chatcmpl-DXzl1Mukftgh24VcCIgMhOZTYFfaC,
lgjyw3v,gummies,positive,comment,2024-08-05 03:25:01+00:00,chatcmpl-DXzl1g4wmJv3kk4HDJtrmLoHTYXaX,
lgjyw3v,flower,positive,comment,2024-08-05 03:25:01+00:00,chatcmpl-DXzl1g4wmJv3kk4HDJtrmLoHTYXaX,
lfzcbix,,,comment,2024-08-01 14:35:21+00:00,chatcmpl-DXzl23a8l9WQhbgbLJ4zSgvxbmC93,
ljyuuug,,,comment,2024-08-26 04:47:17+00:00,chatcmpl-DXzl3NpJ1ryLSVUDgM6LrA8TDQXb0,
lg7juvt,,,comment,2024-08-02 21:56:36+00:00,chatcmpl-DXzl4saRWA00ylqwVFWlURjoSQIs5,
lg6laht,,,comment,2024-08-02 18:46:11+00:00,chatcmpl-DXzl4KKHzrlj6D9uUFNTRIKu9nAJm,
lixy308,flower,negative,comment,2024-08-19 21:49:10+00:00,chatcmpl-DXzl5bUQU7sbmLDr0oJMFDVwngdky,
lixy308,vape,negative,comment,2024-08-19 21:49:10+00:00,chatcmpl-DXzl5bUQU7sbmLDr0oJMFDVwngdky,
lg828hu,,,comment,2024-08-02 23:51:07+00:00,chatcmpl-DXzl6mIZwgpOVXYVnFszzJfgS2bVe,
lgn1767,,,comment,2024-08-05 17:37:08+00:00,chatcmpl-DXzl7rvGYeXrIriTEpy21PU9cnoqD,
lh0jjxt,flower,positive,comment,2024-08-07 22:24:13+00:00,chatcmpl-DXzl7HyMViM98w8ZgG94fOqoMYTd0,
lh0jjxt,oil,positive,comment,2024-08-07 22:24:13+00:00,chatcmpl-DXzl7HyMViM98w8ZgG94fOqoMYTd0,
lgjryly,,,comment,2024-08-05 02:34:16+00:00,chatcmpl-DXzl84evq4jVD4GjSAXM0YDaOaM37,
lh7brg1,,,comment,2024-08-09 00:56:37+00:00,chatcmpl-DXzl9w5czXaRmPsEdHDJ8m4dkmGFO,
lginhon,gummies,positive,comment,2024-08-04 22:05:27+00:00,chatcmpl-DXzlABGFTTcpQDeIkYT7FrlaOGwjq,
lhscwl0,gummies,positive,comment,2024-08-12 18:45:12+00:00,chatcmpl-DXzlAHP75P61SKXYFqBBzC6zCq1xg,
lhscwl0,oil,positive,comment,2024-08-12 18:45:12+00:00,chatcmpl-DXzlAHP75P61SKXYFqBBzC6zCq1xg,
lgevnhm,,,comment,2024-08-04 05:39:15+00:00,chatcmpl-DXzlCJVlnsPzIBPMOCPU6KGenFnM3,
li5o3z2,gummies,positive,comment,2024-08-14 23:37:12+00:00,chatcmpl-DXzlDtegCKdcOJ9JFyM2kIUgdEA4w,
li5o3z2,gummies,negative,comment,2024-08-14 23:37:12+00:00,chatcmpl-DXzlDtegCKdcOJ9JFyM2kIUgdEA4w,
lhtt85i,vape,positive,comment,2024-08-12 23:30:51+00:00,chatcmpl-DXzlDQFqIv8DTZwFrtj4bXSltlUcq,
lgiz2ze,gummies,positive,comment,2024-08-04 23:18:44+00:00,chatcmpl-DXzlFmEt23OkU7qmYDsgomBxKZRtz,
lfzn1ru,,,comment,2024-08-01 15:33:18+00:00,chatcmpl-DXzlFl6ghWJPkuPlAA1AGhLgmINzP,
lgyi1ia,,,comment,2024-08-07 16:05:11+00:00,chatcmpl-DXzlGnlqUbb6KvcKuVZsjb7Mpr8T5,
ljleyci,topical,neutral,comment,2024-08-23 19:27:38+00:00,chatcmpl-DXzlH4IwRbC3tJRsTw8SQDwGe2fi4,
lgkxife,,,comment,2024-08-05 09:08:06+00:00,chatcmpl-DXzlIXva9y1apuLSgVvfiSXoC8GDt,
li45je8,gummies,neutral,comment,2024-08-14 18:36:38+00:00,chatcmpl-DXzlJFn1u7sEfko3eikVwXzRdVrOK,
li45je8,flower,negative,comment,2024-08-14 18:36:38+00:00,chatcmpl-DXzlJFn1u7sEfko3eikVwXzRdVrOK,
lhirnjl,oil,negative,comment,2024-08-11 00:53:07+00:00,chatcmpl-DXzlKe59HpytfCWHPrCMlk1KDUlQg,
lhirnjl,flower,positive,comment,2024-08-11 00:53:07+00:00,chatcmpl-DXzlKe59HpytfCWHPrCMlk1KDUlQg,
lgol8rq,vape,positive,comment,2024-08-05 22:39:27+00:00,chatcmpl-DXzlLNEEqzu7Ru6x9zrQ4XG64iqnd,
lgol8rq,flower,positive,comment,2024-08-05 22:39:27+00:00,chatcmpl-DXzlLNEEqzu7Ru6x9zrQ4XG64iqnd,
lfy702u,,,comment,2024-08-01 09:17:38+00:00,chatcmpl-DXzlM5UgB6JsmmS8RHAHJC6M25syU,
lgs7krw,,,comment,2024-08-06 15:15:21+00:00,chatcmpl-DXzlMVLbk6bD4bMnVBtfAu3on31xV,
lj83vp6,oil,positive,comment,2024-08-21 15:35:39+00:00,chatcmpl-DXzlNJFiRu1eEtvcNAoozNQmye61V,
lgop9u4,oil,positive,comment,2024-08-05 23:03:13+00:00,chatcmpl-DXzlOVTZKNyQqQ2ZVpb84h1pkqj62,
lhvm6fn,gummies,positive,comment,2024-08-13 07:53:08+00:00,chatcmpl-DXzlPVgDBw08Loypmbr53meFtDAJT,
li55axf,,,comment,2024-08-14 21:47:26+00:00,chatcmpl-DXzlPJpTEOEJVvGGLxUlHvlv2hHul,
lgielgs,,,comment,2024-08-04 21:12:15+00:00,chatcmpl-DXzlQC5xdDx0Q6iw9mZAyIO32L40j,
lhqq35v,vape,neutral,comment,2024-08-12 13:27:40+00:00,chatcmpl-DXzlRUbj0XLg0R5XBcZIbTs689vSp,
lj5hf9x,oil,neutral,comment,2024-08-21 03:05:26+00:00,chatcmpl-DXzlSPwCywQ5PmU1cHXdb2YBlTXZL,
lg6yfw4,,,comment,2024-08-02 19:57:19+00:00,chatcmpl-DXzlTRfZo3YEpFa8wcUDqNtVOcUnO,
lfzlrsb,,,comment,2024-08-01 15:26:28+00:00,chatcmpl-DXzlT2Q0hnhPJWw0K93a1Nb6amX9E,
